id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,year_label,fiscal_year,month,is_ttm
403,BOSCHLTD,Mar 2016,31.0,9504,50.0,2848.0,12433.0,1149.0,151,4628,6505,12433.0,Mar 2016,2016.0,Mar,False
404,BOSCHLTD,Mar 2017,30.0,8769,0.0,3000.0,11800.0,1514.0,129,3927,6231,11800.0,Mar 2017,2017.0,Mar,False
405,BOSCHLTD,Mar 2018,30.0,9951,0.0,3946.0,13927.0,1318.0,313,5240,7056,13927.0,Mar 2018,2018.0,Mar,False
406,BOSCHLTD,Mar 2019,30.0,9097,0.0,3583.0,12710.0,1176.0,644,4054,6836,12710.0,Mar 2019,2019.0,Mar,False
407,BOSCHLTD,Mar 2020,30.0,9240,74.0,3977.0,13320.0,1342.0,487,4042,7450,13320.0,Mar 2020,2020.0,Mar,False
408,BOSCHLTD,Mar 2021,30.0,9793,54.0,4898.0,14774.0,1241.0,488,5157,7888,14774.0,Mar 2021,2021.0,Mar,False
409,BOSCHLTD,Mar 2022,30.0,10658,73.0,4650.0,15410.0,1211.0,606,5528,8066,15410.0,Mar 2022,2022.0,Mar,False
410,BOSCHLTD,Mar 2023,30.0,10983,53.0,5194.0,16259.0,1731.0,366,5023,9140,16259.0,Mar 2023,2023.0,Mar,False
411,BOSCHLTD,Mar 2024,30.0,12034,39.0,5252.0,17355.0,1770.0,224,5125,10236,17355.0,Mar 2024,2024.0,Mar,False
412,BOSCHLTD,Sep 2024,30.0,12708,31.0,5752.0,18521.0,1653.0,282,5821,10766,18521.0,Sep 2024,2024.0,Sep,False
413,BPCL,Mar 2013,723.0,16052,33157.0,29696.0,79628.0,24721.0,7463,7470,39974,79628.0,Mar 2013,2013.0,Mar,False
414,BPCL,Mar 2014,723.0,18717,33152.0,35868.0,88460.0,27580.0,9372,6985,44523,88460.0,Mar 2014,2014.0,Mar,False
415,BPCL,Mar 2015,723.0,21839,25492.0,38268.0,86322.0,29109.0,15787,7712,33714,86322.0,Mar 2015,2015.0,Mar,False
416,BPCL,Mar 2016,656.0,27138,23388.0,35241.0,86422.0,25358.0,17459,9401,34203,86422.0,Mar 2016,2016.0,Mar,False
417,BPCL,Mar 2017,1311.0,29508,35725.0,42541.0,109086.0,33684.0,16834,21327,37241,109086.0,Mar 2017,2017.0,Mar,False
418,BPCL,Mar 2018,1967.0,34652,37659.0,46078.0,120356.0,45539.0,9875,23725,41217,120356.0,Mar 2018,2018.0,Mar,False
419,BPCL,Mar 2019,1967.0,36798,44839.0,53322.0,136926.0,49315.0,13654,24907,49050,136926.0,Mar 2019,2019.0,Mar,False
420,BPCL,Mar 2020,1967.0,34565,65476.0,48852.0,150860.0,60175.0,17757,27029,45900,150860.0,Mar 2020,2020.0,Mar,False
421,BPCL,Mar 2021,2093.0,51462,54532.0,52891.0,160978.0,64098.0,17037,26768,53075,160978.0,Mar 2021,2021.0,Mar,False
422,BPCL,Mar 2022,2129.0,49776,64534.0,71089.0,187529.0,83901.0,15433,23616,64578,187529.0,Mar 2022,2022.0,Mar,False
423,BPCL,Mar 2023,2129.0,51393,69376.0,65210.0,188109.0,86675.0,16249,26778,58406,188109.0,Mar 2023,2023.0,Mar,False
424,BPCL,Mar 2024,2136.0,73499,54599.0,72184.0,202418.0,86798.0,20204,26631,68785,202418.0,Mar 2024,2024.0,Mar,False
425,BPCL,Sep 2024,4273.0,72835,58880.0,75238.0,211226.0,100261.0,9127,27239,74599,211226.0,Sep 2024,2024.0,Sep,False
426,BRITANNIA,Mar 2013,24.0,534,380.0,946.0,1883.0,737.0,147,108,891,1883.0,Mar 2013,2013.0,Mar,False
427,BRITANNIA,Mar 2014,24.0,774,150.0,1159.0,2107.0,848.0,107,198,954,2107.0,Mar 2014,2014.0,Mar,False
428,BRITANNIA,Mar 2015,24.0,1221,145.0,1403.0,2793.0,844.0,48,518,1383,2793.0,Mar 2015,2015.0,Mar,False
429,BRITANNIA,Mar 2016,24.0,2068,131.0,1271.0,3494.0,950.0,90,788,1665,3494.0,Mar 2016,2016.0,Mar,False
430,BRITANNIA,Mar 2017,24.0,2672,125.0,1288.0,4109.0,1160.0,30,487,2432,4109.0,Mar 2017,2017.0,Mar,False
431,BRITANNIA,Mar 2018,24.0,3382,201.0,1581.0,5188.0,1346.0,203,1079,2560,5188.0,Mar 2018,2018.0,Mar,False
432,BRITANNIA,Mar 2019,24.0,4229,156.0,1829.0,6238.0,1688.0,101,1476,2972,6238.0,Mar 2019,2019.0,Mar,False
433,BRITANNIA,Mar 2020,24.0,4379,1538.0,1889.0,7830.0,1878.0,40,2893,3019,7830.0,Mar 2020,2020.0,Mar,False
434,BRITANNIA,Mar 2021,24.0,3524,2122.0,2331.0,8000.0,1793.0,117,2781,3310,8000.0,Mar 2021,2021.0,Mar,False
435,BRITANNIA,Mar 2022,24.0,2534,2481.0,2487.0,7527.0,1753.0,536,1762,3475,7527.0,Mar 2022,2022.0,Mar,False
436,BRITANNIA,Mar 2023,24.0,3510,2997.0,2819.0,9351.0,2655.0,105,3324,3266,9351.0,Mar 2023,2023.0,Mar,False
437,BRITANNIA,Mar 2024,24.0,3917,2065.0,3065.0,9072.0,2771.0,188,2767,3346,9072.0,Mar 2024,2024.0,Mar,False
438,BRITANNIA,Sep 2024,24.0,3186,2754.0,3503.0,9467.0,2950.0,56,2368,4092,9467.0,Sep 2024,2024.0,Sep,False
439,CANBK,Mar 2013,443.0,24733,376040.0,18108.0,419324.0,2883.0,1,127534,288907,419324.0,Mar 2013,2013.0,Mar,False
440,CANBK,Mar 2014,461.0,29715,447913.0,23000.0,501090.0,6661.0,1,135445,358982,501090.0,Mar 2014,2014.0,Mar,False
441,CANBK,Mar 2015,475.0,32017,499488.0,26578.0,558558.0,6969.0,1,152122,399466,558558.0,Mar 2015,2015.0,Mar,False
442,CANBK,Mar 2016,543.0,31867,506712.0,24603.0,563725.0,7206.0,0,152470,404049,563725.0,Mar 2016,2016.0,Mar,False
443,CANBK,Mar 2017,597.0,34088,534858.0,26615.0,596159.0,7185.0,0,162073,426901,596159.0,Mar 2017,2017.0,Mar,False
444,CANBK,Mar 2018,733.0,36164,563756.0,30781.0,631435.0,8335.0,0,157444,465657,631435.0,Mar 2018,2018.0,Mar,False
445,CANBK,Mar 2019,753.0,36936,640166.0,33928.0,711783.0,8433.0,0,168678,534672,711783.0,Mar 2019,2019.0,Mar,False
446,CANBK,Mar 2020,1030.0,40176,668170.0,32064.0,741440.0,8323.0,0,192645,540472,741440.0,Mar 2020,2020.0,Mar,False
447,CANBK,Mar 2021,1647.0,60763,1060998.0,56132.0,1179540.0,11269.0,2,286191,882077,1179540.0,Mar 2021,2021.0,Mar,False
448,CANBK,Mar 2022,1814.0,68147,1132626.0,56202.0,1258789.0,11447.0,2,311347,935992,1258789.0,Mar 2022,2022.0,Mar,False
449,CANBK,Mar 2023,1814.0,76240,1237160.0,65816.0,1381030.0,10334.0,0,352893,1017803,1381030.0,Mar 2023,2023.0,Mar,False
450,CANBK,Mar 2024,1814.0,90319,1369780.0,73104.0,1535018.0,12331.0,0,399207,1123480,1535018.0,Mar 2024,2024.0,Mar,False
451,CHOLAFIN,Mar 2013,143.0,1809,15269.0,1007.0,18228.0,73.0,0,172,17984,18228.0,Mar 2013,2013.0,Mar,False
452,CHOLAFIN,Mar 2014,143.0,2144,18075.0,1182.0,21544.0,74.0,0,39,21431,21544.0,Mar 2014,2014.0,Mar,False
453,CHOLAFIN,Mar 2015,144.0,2531,19950.0,1243.0,23868.0,69.0,0,25,23775,23868.0,Mar 2015,2015.0,Mar,False
454,CHOLAFIN,Mar 2016,156.0,3514,22546.0,1673.0,27889.0,120.0,0,16,27753,27889.0,Mar 2016,2016.0,Mar,False
455,CHOLAFIN,Mar 2017,156.0,4142,24071.0,2230.0,30598.0,150.0,0,182,30266,30598.0,Mar 2017,2017.0,Mar,False
456,CHOLAFIN,Mar 2018,156.0,4969,38330.0,711.0,44167.0,170.0,4,23,43970,44167.0,Mar 2018,2018.0,Mar,False
457,CHOLAFIN,Mar 2019,156.0,6052,50567.0,715.0,57490.0,167.0,14,42,57267,57490.0,Mar 2019,2019.0,Mar,False
458,CHOLAFIN,Mar 2020,164.0,8036,55005.0,853.0,64058.0,283.0,11,33,63732,64058.0,Mar 2020,2020.0,Mar,False
459,CHOLAFIN,Mar 2021,164.0,9436,63730.0,1314.0,74644.0,228.0,10,1583,72823,74644.0,Mar 2021,2021.0,Mar,False
460,CHOLAFIN,Mar 2022,164.0,11605,69174.0,1536.0,82478.0,259.0,37,2055,80127,82478.0,Mar 2022,2022.0,Mar,False
461,CHOLAFIN,Mar 2023,164.0,14182,97358.0,1923.0,113627.0,403.0,60,3562,109602,113627.0,Mar 2023,2023.0,Mar,False
462,CHOLAFIN,Mar 2024,168.0,19425,134475.0,2618.0,156686.0,1563.0,13,4036,151075,156686.0,Mar 2024,2024.0,Mar,False
463,CHOLAFIN,Sep 2024,168.0,21243,157943.0,2591.0,181945.0,1669.0,0,5787,174489,181945.0,Sep 2024,2024.0,Sep,False
464,CIPLA,Mar 2013,161.0,8858,967.0,1672.0,11658.0,3610.0,378,2532,5138,11658.0,Mar 2013,2013.0,Mar,False
465,CIPLA,Mar 2014,161.0,9890,1248.0,2102.0,13400.0,6496.0,442,709,5753,13400.0,Mar 2014,2014.0,Mar,False
466,CIPLA,Mar 2015,161.0,10641,1703.0,3166.0,15670.0,6830.0,581,640,7620,15670.0,Mar 2015,2015.0,Mar,False
467,CIPLA,Mar 2016,161.0,11356,5202.0,4331.0,21049.0,9368.0,2061,759,8862,21049.0,Mar 2016,2016.0,Mar,False
468,CIPLA,Mar 2017,161.0,12383,4113.0,4213.0,20869.0,9492.0,1683,973,8721,20869.0,Mar 2017,2017.0,Mar,False
469,CIPLA,Mar 2018,161.0,14068,4098.0,4346.0,22673.0,9950.0,981,1259,10483,22673.0,Mar 2018,2018.0,Mar,False
470,CIPLA,Mar 2019,161.0,14851,4316.0,4433.0,23762.0,9608.0,676,2554,10923,23762.0,Mar 2019,2019.0,Mar,False
471,CIPLA,Mar 2020,161.0,15602,2816.0,4843.0,23423.0,9683.0,825,1471,11444,23423.0,Mar 2020,2020.0,Mar,False
472,CIPLA,Mar 2021,161.0,18165,2014.0,4514.0,24855.0,9516.0,969,2710,11661,24855.0,Mar 2021,2021.0,Mar,False
473,CIPLA,Mar 2022,161.0,20680,1056.0,4960.0,26857.0,9683.0,766,2551,13857,26857.0,Mar 2022,2022.0,Mar,False
474,CIPLA,Mar 2023,161.0,23246,803.0,5089.0,29300.0,9160.0,1093,3662,15384,29300.0,Mar 2023,2023.0,Mar,False
475,CIPLA,Mar 2024,161.0,26545,559.0,5267.0,32533.0,9607.0,1153,5449,16323,32533.0,Mar 2024,2024.0,Mar,False
476,CIPLA,Sep 2024,162.0,28201,461.0,5832.0,34655.0,10342.0,1097,4995,18221,34655.0,Sep 2024,2024.0,Sep,False
477,COALINDIA,Mar 2013,6316.0,42156,1305.0,61206.0,110983.0,13466.0,3496,2395,91626,110983.0,Mar 2013,2013.0,Mar,False
478,COALINDIA,Mar 2014,6316.0,36088,178.0,62356.0,104938.0,14784.0,4316,3775,82063,104938.0,Mar 2014,2014.0,Mar,False
479,COALINDIA,Mar 2015,6316.0,34037,408.0,70505.0,111267.0,16115.0,5159,2813,87179,111267.0,Mar 2015,2015.0,Mar,False
480,COALINDIA,Mar 2016,6316.0,28517,1199.0,77528.0,113560.0,22082.0,4553,2906,84018,113560.0,Mar 2016,2016.0,Mar,False
481,COALINDIA,Mar 2017,6207.0,18311,3014.0,91054.0,118587.0,23811.0,8585,1483,84708,118587.0,Mar 2017,2017.0,Mar,False
482,COALINDIA,Mar 2018,6207.0,13971,1538.0,103754.0,125471.0,27574.0,10273,1704,85920,125471.0,Mar 2018,2018.0,Mar,False
483,COALINDIA,Mar 2019,6163.0,20292,2210.0,104356.0,133021.0,32618.0,9658,3170,87576,133021.0,Mar 2019,2019.0,Mar,False
484,COALINDIA,Mar 2020,6163.0,25994,6434.0,111430.0,150020.0,36784.0,8328,1973,102936,150020.0,Mar 2020,2020.0,Mar,False
485,COALINDIA,Mar 2021,6163.0,30355,5884.0,118649.0,161051.0,42405.0,10490,5950,102206,161051.0,Mar 2021,2021.0,Mar,False
486,COALINDIA,Mar 2022,6163.0,36980,3514.0,132780.0,179436.0,46677.0,12897,8921,110942,179436.0,Mar 2022,2022.0,Mar,False
487,COALINDIA,Mar 2023,6163.0,54680,4331.0,156222.0,221396.0,64547.0,17622,7139,132087,221396.0,Mar 2023,2023.0,Mar,False
488,COALINDIA,Mar 2024,6163.0,76567,6523.0,147217.0,236470.0,75668.0,18960,7110,134731,236470.0,Mar 2024,2024.0,Mar,False
489,COALINDIA,Sep 2024,6163.0,90034,7816.0,145345.0,249359.0,83642.0,16129,9058,140529,249359.0,Sep 2024,2024.0,Sep,False
490,DABUR,Mar 2013,174.0,1921,1151.0,1462.0,4709.0,1582.0,93,929,2105,4709.0,Mar 2013,2013.0,Mar,False
491,DABUR,Mar 2014,174.0,2482,708.0,1948.0,5312.0,1767.0,22,1076,2447,5312.0,Mar 2014,2014.0,Mar,False
492,DABUR,Mar 2015,176.0,3178,734.0,2019.0,6106.0,1877.0,50,1813,2365,6106.0,Mar 2015,2015.0,Mar,False
493,DABUR,Mar 2016,176.0,3995,805.0,1956.0,6932.0,1667.0,45,2691,2529,6932.0,Mar 2016,2016.0,Mar,False
494,DABUR,Mar 2017,176.0,4671,975.0,1910.0,7732.0,1958.0,42,3240,2492,7732.0,Mar 2017,2017.0,Mar,False
495,DABUR,Mar 2018,176.0,5530,938.0,2058.0,8702.0,2028.0,42,3805,2827,8702.0,Mar 2018,2018.0,Mar,False
496,DABUR,Mar 2019,177.0,5455,699.0,2106.0,8437.0,1969.0,64,3359,3045,8437.0,Mar 2019,2019.0,Mar,False
497,DABUR,Mar 2020,177.0,6429,522.0,2209.0,9337.0,2253.0,147,2800,4137,9337.0,Mar 2020,2020.0,Mar,False
498,DABUR,Mar 2021,177.0,7487,509.0,2661.0,10833.0,2243.0,147,4160,4283,10833.0,Mar 2021,2021.0,Mar,False
499,DABUR,Mar 2022,177.0,8205,1030.0,2872.0,12284.0,2308.0,168,6220,3589,12284.0,Mar 2022,2022.0,Mar,False
500,DABUR,Mar 2023,177.0,8796,1174.0,3505.0,13652.0,3579.0,175,6265,3633,13652.0,Mar 2023,2023.0,Mar,False
501,DABUR,Mar 2024,177.0,9689,1365.0,3885.0,15116.0,3815.0,232,6933,4136,15116.0,Mar 2024,2024.0,Mar,False
502,DABUR,Sep 2024,177.0,10185,1752.0,4259.0,16373.0,3874.0,190,7599,4710,16373.0,Sep 2024,2024.0,Sep,False
503,DIVISLAB,Mar 2013,27.0,2474,33.0,605.0,3139.0,909.0,303,408,1519,3139.0,Mar 2013,2013.0,Mar,False
504,DIVISLAB,Mar 2014,27.0,2937,18.0,729.0,3710.0,1222.0,144,502,1842,3710.0,Mar 2014,2014.0,Mar,False
505,DIVISLAB,Mar 2015,27.0,3469,27.0,883.0,4405.0,1309.0,218,733,2145,4405.0,Mar 2015,2015.0,Mar,False
506,DIVISLAB,Mar 2016,53.0,4240,42.0,562.0,4898.0,1439.0,264,803,2392,4898.0,Mar 2016,2016.0,Mar,False
507,DIVISLAB,Mar 2017,53.0,5304,36.0,762.0,6155.0,1559.0,444,1631,2521,6155.0,Mar 2017,2017.0,Mar,False
508,DIVISLAB,Mar 2018,53.0,5872,63.0,797.0,6785.0,1996.0,120,1889,2780,6785.0,Mar 2018,2018.0,Mar,False
509,DIVISLAB,Mar 2019,53.0,6904,106.0,973.0,8036.0,2088.0,492,1946,3511,8036.0,Mar 2019,2019.0,Mar,False
510,DIVISLAB,Mar 2020,53.0,7257,39.0,1183.0,8531.0,2782.0,920,971,3858,8531.0,Mar 2020,2020.0,Mar,False
511,DIVISLAB,Mar 2021,53.0,9242,5.0,1471.0,10771.0,3704.0,711,0,6356,10771.0,Mar 2021,2021.0,Mar,False
512,DIVISLAB,Mar 2022,53.0,11675,4.0,1628.0,13360.0,4325.0,470,72,8493,13360.0,Mar 2022,2022.0,Mar,False
513,DIVISLAB,Mar 2023,53.0,12714,4.0,1654.0,14425.0,4722.0,212,77,9414,14425.0,Mar 2023,2023.0,Mar,False
514,DIVISLAB,Mar 2024,53.0,13518,3.0,1886.0,15460.0,4739.0,778,82,9861,15460.0,Mar 2024,2024.0,Mar,False
515,DIVISLAB,Sep 2024,53.0,13664,8.0,1861.0,15586.0,4658.0,1316,85,9527,15586.0,Sep 2024,2024.0,Sep,False
516,DLF,Mar 2013,340.0,25389,26600.0,12318.0,64647.0,19849.0,7834,1334,35630,64647.0,Mar 2013,2013.0,Mar,False
517,DLF,Mar 2014,356.0,27039,24133.0,12997.0,64525.0,18835.0,5979,891,38820,64525.0,Mar 2014,2014.0,Mar,False
518,DLF,Mar 2015,356.0,27013,24495.0,14398.0,66262.0,19619.0,5901,623,40119,66262.0,Mar 2015,2015.0,Mar,False
519,DLF,Mar 2016,357.0,23712,25264.0,12396.0,61729.0,3943.0,1779,21310,34697,61729.0,Mar 2016,2016.0,Mar,False
520,DLF,Mar 2017,357.0,24216,29202.0,10179.0,63954.0,24640.0,153,1209,37952,63954.0,Mar 2017,2017.0,Mar,False
521,DLF,Mar 2018,357.0,34954,17491.0,7783.0,60585.0,8082.0,137,20832,31533,60585.0,Mar 2018,2018.0,Mar,False
522,DLF,Mar 2019,441.0,33135,17222.0,15684.0,66483.0,6322.0,103,21005,39053,66483.0,Mar 2019,2019.0,Mar,False
523,DLF,Mar 2020,495.0,33952,8103.0,13341.0,55890.0,5187.0,89,18566,32049,55890.0,Mar 2020,2020.0,Mar,False
524,DLF,Mar 2021,495.0,34849,6886.0,11258.0,53488.0,4856.0,95,19746,28791,53488.0,Mar 2021,2021.0,Mar,False
525,DLF,Mar 2022,495.0,35867,4182.0,10623.0,51167.0,4862.0,81,19779,26444,51167.0,Mar 2022,2022.0,Mar,False
526,DLF,Mar 2023,495.0,37192,3334.0,11551.0,52572.0,4785.0,61,19481,28245,52572.0,Mar 2023,2023.0,Mar,False
527,DLF,Mar 2024,495.0,38936,4834.0,14804.0,59069.0,3880.0,71,20138,34981,59069.0,Mar 2024,2024.0,Mar,False
528,DLF,Sep 2024,495.0,39732,4290.0,18062.0,62579.0,3836.0,73,20900,37770,62579.0,Sep 2024,2024.0,Sep,False
529,DMART,Mar 2013,544.0,245,526.0,176.0,1492.0,925.0,118,16,433,1492.0,Mar 2013,2013.0,Mar,False
530,DMART,Mar 2014,547.0,409,641.0,211.0,1808.0,1172.0,89,16,532,1808.0,Mar 2014,2014.0,Mar,False
531,DMART,Mar 2015,562.0,638,904.0,251.0,2355.0,1528.0,98,15,713,2355.0,Mar 2015,2015.0,Mar,False
532,DMART,Mar 2016,562.0,959,1192.0,389.0,3102.0,2094.0,82,29,897,3102.0,Mar 2016,2016.0,Mar,False
533,DMART,Mar 2017,624.0,3218,1497.0,480.0,5819.0,2578.0,153,26,3063,5819.0,Mar 2017,2017.0,Mar,False
534,DMART,Mar 2018,624.0,4045,439.0,540.0,5648.0,3400.0,147,68,2033,5648.0,Mar 2018,2018.0,Mar,False
535,DMART,Mar 2019,624.0,4963,700.0,718.0,7006.0,4400.0,377,17,2212,7006.0,Mar 2019,2019.0,Mar,False
536,DMART,Mar 2020,648.0,10432,333.0,663.0,12076.0,5948.0,364,15,5749,12076.0,Mar 2020,2020.0,Mar,False
537,DMART,Mar 2021,648.0,11536,393.0,1079.0,13655.0,7009.0,1020,3,5624,13655.0,Mar 2021,2021.0,Mar,False
538,DMART,Mar 2022,648.0,13030,647.0,1146.0,15471.0,9260.0,1129,6,5076,15471.0,Mar 2022,2022.0,Mar,False
539,DMART,Mar 2023,648.0,15430,643.0,1383.0,18105.0,11340.0,829,202,5733,18105.0,Mar 2023,2023.0,Mar,False
540,DMART,Mar 2024,651.0,18047,592.0,1882.0,21172.0,13415.0,935,107,6716,21172.0,Mar 2024,2024.0,Mar,False
541,DMART,Sep 2024,651.0,19487,713.0,2189.0,23040.0,14542.0,1107,87,7304,23040.0,Sep 2024,2024.0,Sep,False
542,DRREDDY,Mar 2013,85.0,6284,3682.0,3329.0,13380.0,4051.0,565,197,8567,13380.0,Mar 2013,2013.0,Mar,False
543,DRREDDY,Mar 2014,85.0,7780,4477.0,3563.0,15906.0,4641.0,639,1067,9559,15906.0,Mar 2014,2014.0,Mar,False
544,DRREDDY,Mar 2015,85.0,9768,4314.0,4290.0,18457.0,5377.0,529,2248,10303,18457.0,Mar 2015,2015.0,Mar,False
545,DRREDDY,Mar 2016,85.0,12484,3352.0,4408.0,20330.0,6563.0,772,3833,9162,20330.0,Mar 2016,2016.0,Mar,False
546,DRREDDY,Mar 2017,83.0,12179,4918.0,4474.0,21654.0,6931.0,3324,2110,9290,21654.0,Mar 2017,2017.0,Mar,False
547,DRREDDY,Mar 2018,83.0,12489,5071.0,4706.0,22349.0,6968.0,3470,2298,9612,22349.0,Mar 2018,2018.0,Mar,False
548,DRREDDY,Mar 2019,83.0,13941,3838.0,4557.0,22418.0,7191.0,2934,2587,9707,22418.0,Mar 2019,2019.0,Mar,False
549,DRREDDY,Mar 2020,83.0,15516,2210.0,5414.0,23223.0,6850.0,1535,2678,12160,23223.0,Mar 2020,2020.0,Mar,False
550,DRREDDY,Mar 2021,83.0,17558,3031.0,5915.0,26588.0,8206.0,1565,2212,14605,26588.0,Mar 2021,2021.0,Mar,False
551,DRREDDY,Mar 2022,83.0,19129,3384.0,7149.0,29746.0,8122.0,1293,2616,17715,29746.0,Mar 2022,2022.0,Mar,False
552,DRREDDY,Mar 2023,83.0,23203,1347.0,7576.0,32209.0,9219.0,1030,4986,16974,32209.0,Mar 2023,2023.0,Mar,False
553,DRREDDY,Mar 2024,83.0,28171,2002.0,8523.0,38780.0,10426.0,1419,4930,22004,38780.0,Mar 2024,2024.0,Mar,False
554,DRREDDY,Sep 2024,83.0,30666,4854.0,11125.0,46728.0,17254.0,1852,3663,23960,46728.0,Sep 2024,2024.0,Sep,False
555,EICHERMOT,Dec 2012,27.0,1728,23.0,2694.0,4471.0,992.0,504,638,2337,4471.0,Dec 2012,2012.0,Dec,False
556,EICHERMOT,Dec 2013,27.0,2028,84.0,3197.0,5337.0,1656.0,464,825,2391,5337.0,Dec 2013,2013.0,Dec,False
557,EICHERMOT,Dec 2014,27.0,2489,58.0,3829.0,6403.0,2309.0,419,1078,2597,6403.0,Dec 2014,2014.0,Dec,False
558,EICHERMOT,Mar 2016,27.0,3626,23.0,1263.0,4939.0,790.0,94,3388,667,4939.0,Mar 2016,2016.0,Mar,False
559,EICHERMOT,Mar 2017,27.0,5318,112.0,1552.0,7009.0,873.0,374,4987,775,7009.0,Mar 2017,2017.0,Mar,False
560,EICHERMOT,Mar 2018,27.0,7003,151.0,2341.0,9522.0,1502.0,333,5581,2106,9522.0,Mar 2018,2018.0,Mar,False
561,EICHERMOT,Mar 2019,27.0,8891,187.0,2281.0,11387.0,1875.0,450,4923,4140,11387.0,Mar 2019,2019.0,Mar,False
562,EICHERMOT,Mar 2020,27.0,9954,249.0,2220.0,12450.0,2378.0,312,5749,4011,12450.0,Mar 2020,2020.0,Mar,False
563,EICHERMOT,Mar 2021,27.0,11411,219.0,2901.0,14559.0,2433.0,314,3902,7909,14559.0,Mar 2021,2021.0,Mar,False
564,EICHERMOT,Mar 2022,27.0,12581,108.0,3424.0,16140.0,2424.0,505,7721,5490,16140.0,Mar 2022,2022.0,Mar,False
565,EICHERMOT,Mar 2023,27.0,14963,288.0,3919.0,19198.0,2690.0,472,12321,3715,19198.0,Mar 2023,2023.0,Mar,False
566,EICHERMOT,Mar 2024,27.0,18018,419.0,4650.0,23115.0,2914.0,555,13527,6119,23115.0,Mar 2024,2024.0,Mar,False
567,EICHERMOT,Sep 2024,27.0,18952,404.0,4997.0,24380.0,3490.0,230,14693,5968,24380.0,Sep 2024,2024.0,Sep,False
568,GAIL,Mar 2013,1268.0,27526,16472.0,14542.0,59809.0,24303.0,18376,1254,15876,59809.0,Mar 2013,2013.0,Mar,False
569,GAIL,Mar 2014,1268.0,31188,18537.0,15872.0,66865.0,27779.0,18490,1282,19314,66865.0,Mar 2014,2014.0,Mar,False
570,GAIL,Mar 2015,1268.0,32754,18291.0,17355.0,69669.0,33976.0,13806,1272,20615,69669.0,Mar 2015,2015.0,Mar,False
571,GAIL,Mar 2016,1268.0,35135,9052.0,13608.0,59063.0,29946.0,3688,9844,15584,59063.0,Mar 2016,2016.0,Mar,False
572,GAIL,Mar 2017,1691.0,37614,6553.0,12433.0,58291.0,30092.0,4126,10125,13948,58291.0,Mar 2017,2017.0,Mar,False
573,GAIL,Mar 2018,2255.0,39424,3876.0,15798.0,61353.0,30480.0,5938,10452,14482,61353.0,Mar 2018,2018.0,Mar,False
574,GAIL,Mar 2019,2255.0,43749,2224.0,20199.0,68426.0,32700.0,9738,10722,15267,68426.0,Mar 2019,2019.0,Mar,False
575,GAIL,Mar 2020,4510.0,44758,6912.0,18754.0,74934.0,38230.0,11666,9893,15145,74934.0,Mar 2020,2020.0,Mar,False
576,GAIL,Mar 2021,4440.0,48742,7873.0,19975.0,81030.0,41160.0,13400,13058,13413,81030.0,Mar 2021,2021.0,Mar,False
577,GAIL,Mar 2022,4440.0,59674,9216.0,23254.0,96584.0,44572.0,15490,16408,20114,96584.0,Mar 2022,2022.0,Mar,False
578,GAIL,Mar 2023,6575.0,58352,17816.0,25062.0,107805.0,49697.0,16646,17248,24214,107805.0,Mar 2023,2023.0,Mar,False
579,GAIL,Mar 2024,6575.0,70422,21794.0,25944.0,124735.0,55188.0,23627,21910,24010,124735.0,Mar 2024,2024.0,Mar,False
580,GAIL,Sep 2024,6575.0,77234,19632.0,25548.0,128989.0,54348.0,26281,24103,24257,128989.0,Sep 2024,2024.0,Sep,False
581,GODREJCP,Mar 2013,34.0,3279,2456.0,1926.0,7695.0,4496.0,141,121,2937,7695.0,Mar 2013,2013.0,Mar,False
582,GODREJCP,Mar 2014,34.0,3741,2373.0,2171.0,8320.0,5121.0,167,136,2895,8320.0,Mar 2014,2014.0,Mar,False
583,GODREJCP,Mar 2015,34.0,4277,2717.0,2097.0,9125.0,5551.0,225,186,3164,9125.0,Mar 2015,2015.0,Mar,False
584,GODREJCP,Mar 2016,34.0,4233,2891.0,2521.0,9679.0,5931.0,44,190,3514,9679.0,Mar 2016,2016.0,Mar,False
585,GODREJCP,Mar 2017,34.0,5268,4001.0,3637.0,12940.0,8083.0,97,934,3826,12940.0,Mar 2017,2017.0,Mar,False
586,GODREJCP,Mar 2018,68.0,6190,3508.0,4098.0,13864.0,8315.0,84,997,4468,13864.0,Mar 2018,2018.0,Mar,False
587,GODREJCP,Mar 2019,102.0,7165,3382.0,3445.0,14094.0,8670.0,52,516,4855,14094.0,Mar 2019,2019.0,Mar,False
588,GODREJCP,Mar 2020,102.0,7796,3575.0,3407.0,14880.0,9231.0,57,672,4920,14880.0,Mar 2020,2020.0,Mar,False
589,GODREJCP,Mar 2021,102.0,9337,1864.0,2941.0,14244.0,8905.0,57,679,4602,14244.0,Mar 2021,2021.0,Mar,False
590,GODREJCP,Mar 2022,102.0,11454,1704.0,2822.0,16082.0,9219.0,116,1015,5731,16082.0,Mar 2022,2022.0,Mar,False
591,GODREJCP,Mar 2023,102.0,13692,1130.0,2513.0,17437.0,9934.0,45,3029,4429,17437.0,Mar 2023,2023.0,Mar,False
592,GODREJCP,Mar 2024,102.0,12496,3222.0,2571.0,18392.0,10440.0,83,3504,4365,18392.0,Mar 2024,2024.0,Mar,False
