id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_label,fiscal_year,month,is_ttm
572,HDFCBANK,Mar 2017,73271.0,38042.0,23856.0,11374.0,16.0,12905,886,23393.0,35.0,15317.0,30.0,18.0,Mar 2017,2017.0,Mar,False
573,HDFCBANK,Mar 2018,85288.0,42381.0,29532.0,13374.0,16.0,16057,967,28464.0,35.0,18561.0,36.0,18.0,Mar 2018,2018.0,Mar,False
574,HDFCBANK,Mar 2019,105161.0,53713.0,34856.0,16592.0,16.0,18947,1221,34318.0,35.0,22446.0,41.0,18.0,Mar 2019,2019.0,Mar,False
575,HDFCBANK,Mar 2020,122189.0,62137.0,45459.0,14593.0,12.0,24879,1277,38195.0,29.0,27296.0,50.0,5.0,Mar 2020,2020.0,Mar,False
576,HDFCBANK,Mar 2021,128552.0,59248.0,52457.0,16848.0,13.0,27333,1385,42796.0,26.0,31857.0,58.0,11.0,Mar 2021,2021.0,Mar,False
577,HDFCBANK,Mar 2022,135936.0,58584.0,56557.0,20795.0,15.0,31759,1681,50873.0,25.0,38151.0,69.0,23.0,Mar 2022,2022.0,Mar,False
578,HDFCBANK,Mar 2023,170754.0,77780.0,63042.0,29932.0,18.0,33912,2345,61498.0,25.0,46149.0,82.0,23.0,Mar 2023,2023.0,Mar,False
579,HDFCBANK,Mar 2024,283649.0,154139.0,174196.0,-44685.0,-16.0,124346,3092,76569.0,15.0,65446.0,84.0,23.0,Mar 2024,2024.0,Mar,False
580,HDFCBANK,TTM,329022.0,180600.0,206009.0,-57587.0,-18.0,146017,0,88430.0,,72168.0,91.0,,TTM,,,True
581,HDFCLIFE,Mar 2013,14060.0,15.0,13535.0,525.0,4.0,28,35,502.0,11.0,447.0,2.0,0.0,Mar 2013,2013.0,Mar,False
582,HDFCLIFE,Mar 2014,17166.0,11.0,16561.0,605.0,4.0,241,41,794.0,9.0,725.0,4.0,14.0,Mar 2014,2014.0,Mar,False
583,HDFCLIFE,Mar 2015,27215.0,-14.0,26341.0,874.0,3.0,79,43,924.0,15.0,786.0,4.0,18.0,Mar 2015,2015.0,Mar,False
584,HDFCLIFE,Mar 2016,18141.0,8.0,17187.0,953.0,5.0,108,45,1008.0,19.0,817.0,4.0,22.0,Mar 2016,2016.0,Mar,False
585,HDFCLIFE,Mar 2017,30647.0,9.0,29674.0,972.0,3.0,139,41,1061.0,16.0,887.0,4.0,25.0,Mar 2017,2017.0,Mar,False
586,HDFCLIFE,Mar 2018,32260.0,11.0,31186.0,1074.0,3.0,282,44,1300.0,15.0,1107.0,6.0,25.0,Mar 2018,2018.0,Mar,False
587,HDFCLIFE,Mar 2019,38855.0,14.0,37640.0,1215.0,3.0,136,45,1291.0,1.0,1278.0,6.0,26.0,Mar 2019,2019.0,Mar,False
588,HDFCLIFE,Mar 2020,29380.0,0.0,28239.0,1141.0,4.0,369,47,1463.0,11.0,1297.0,6.0,0.0,Mar 2020,2020.0,Mar,False
589,HDFCLIFE,Mar 2021,71528.0,0.0,70294.0,1235.0,2.0,445,51,1629.0,16.0,1361.0,7.0,30.0,Mar 2021,2021.0,Mar,False
590,HDFCLIFE,Mar 2022,67126.0,0.0,66348.0,778.0,1.0,766,56,1487.0,11.0,1327.0,6.0,27.0,Mar 2022,2022.0,Mar,False
591,HDFCLIFE,Mar 2023,70207.0,0.0,70127.0,80.0,0.0,1437,76,1441.0,5.0,1368.0,6.0,30.0,Mar 2023,2023.0,Mar,False
592,HDFCLIFE,Mar 2024,101482.0,0.0,100951.0,531.0,1.0,525,79,977.0,-61.0,1574.0,7.0,27.0,Mar 2024,2024.0,Mar,False
593,HDFCLIFE,TTM,100772.0,0.0,100048.0,725.0,1.0,514,0,1239.0,,1747.0,8.0,,TTM,,,True
594,HEROMOTOCO,Mar 2014,25275.0,12.0,21722.0,3553.0,14.0,430,1107,2864.0,26.0,2102.0,105.0,62.0,Mar 2014,2014.0,Mar,False
595,HEROMOTOCO,Mar 2015,27538.0,12.0,24018.0,3520.0,13.0,325,540,3292.0,29.0,2364.0,118.0,51.0,Mar 2015,2015.0,Mar,False
596,HEROMOTOCO,Mar 2016,28457.0,15.0,24033.0,4424.0,16.0,421,443,4387.0,29.0,3112.0,157.0,46.0,Mar 2016,2016.0,Mar,False
597,HEROMOTOCO,Mar 2017,28610.0,27.0,24025.0,4585.0,16.0,830,502,4885.0,27.0,3546.0,179.0,47.0,Mar 2017,2017.0,Mar,False
598,HEROMOTOCO,Mar 2018,32458.0,31.0,27124.0,5334.0,16.0,564,575,5292.0,30.0,3722.0,186.0,51.0,Mar 2018,2018.0,Mar,False
599,HEROMOTOCO,Mar 2019,33971.0,37.0,28946.0,5025.0,15.0,741,624,5104.0,32.0,3466.0,172.0,50.0,Mar 2019,2019.0,Mar,False
600,HEROMOTOCO,Mar 2020,29254.0,47.0,25184.0,4070.0,14.0,1434,846,4611.0,21.0,3659.0,182.0,49.0,Mar 2020,2020.0,Mar,False
601,HEROMOTOCO,Mar 2021,30959.0,46.0,26902.0,4058.0,13.0,553,715,3849.0,24.0,2936.0,146.0,72.0,Mar 2021,2021.0,Mar,False
602,HEROMOTOCO,Mar 2022,29551.0,53.0,26295.0,3256.0,11.0,545,690,3058.0,24.0,2329.0,116.0,82.0,Mar 2022,2022.0,Mar,False
603,HEROMOTOCO,Mar 2023,34158.0,105.0,30060.0,4099.0,12.0,567,697,3864.0,28.0,2800.0,141.0,71.0,Mar 2023,2023.0,Mar,False
604,HEROMOTOCO,Mar 2024,37789.0,76.0,32554.0,5235.0,14.0,689,757,5090.0,26.0,3742.0,187.0,75.0,Mar 2024,2024.0,Mar,False
605,HEROMOTOCO,TTM,40098.0,68.0,34537.0,5561.0,14.0,929,802,5620.0,,4133.0,207.0,,TTM,,,True
606,HINDALCO,Mar 2013,80193.0,2079.0,72494.0,7699.0,10.0,1111,2822,3909.0,23.0,3007.0,16.0,6.0,Mar 2013,2013.0,Mar,False
607,HINDALCO,Mar 2014,87695.0,2702.0,79671.0,8024.0,9.0,677,3347,2653.0,20.0,2195.0,11.0,9.0,Mar 2014,2014.0,Mar,False
608,HINDALCO,Mar 2015,104281.0,4178.0,95437.0,8844.0,8.0,-832,3493,340.0,75.0,259.0,4.0,24.0,Mar 2015,2015.0,Mar,False
609,HINDALCO,Mar 2016,98759.0,5134.0,90981.0,7778.0,8.0,1500,4347,-203.0,99.0,-702.0,-1.0,-82.0,Mar 2016,2016.0,Mar,False
610,HINDALCO,Mar 2017,100184.0,5742.0,87867.0,12317.0,12.0,1198,4457,3315.0,43.0,1882.0,8.0,13.0,Mar 2017,2017.0,Mar,False
611,HINDALCO,Mar 2018,115183.0,3911.0,101488.0,13695.0,12.0,2879,4506,8157.0,25.0,6083.0,27.0,4.0,Mar 2018,2018.0,Mar,False
612,HINDALCO,Mar 2019,130542.0,3778.0,115031.0,15511.0,12.0,1127,4777,8083.0,32.0,5495.0,24.0,5.0,Mar 2019,2019.0,Mar,False
613,HINDALCO,Mar 2020,118144.0,4197.0,103838.0,14306.0,12.0,906,5091,5924.0,36.0,3767.0,17.0,6.0,Mar 2020,2020.0,Mar,False
614,HINDALCO,Mar 2021,132008.0,3738.0,114449.0,17559.0,13.0,-987,6628,6206.0,44.0,3483.0,16.0,19.0,Mar 2021,2021.0,Mar,False
615,HINDALCO,Mar 2022,195059.0,3768.0,166712.0,28347.0,15.0,1253,6729,19103.0,28.0,13730.0,61.0,6.0,Mar 2022,2022.0,Mar,False
616,HINDALCO,Mar 2023,223202.0,3646.0,200536.0,22666.0,10.0,1307,7086,13241.0,24.0,10097.0,45.0,7.0,Mar 2023,2023.0,Mar,False
617,HINDALCO,Mar 2024,215962.0,3858.0,192090.0,23872.0,11.0,1519,7521,14012.0,28.0,10155.0,45.0,8.0,Mar 2024,2024.0,Mar,False
618,HINDALCO,TTM,224018.0,3560.0,196087.0,27931.0,12.0,1300,7716,17955.0,,12488.0,56.0,,TTM,,,True
619,HINDUNILVR,Mar 2013,27004.0,26.0,22784.0,4220.0,16.0,1123,251,5066.0,24.0,3839.0,18.0,104.0,Mar 2013,2013.0,Mar,False
620,HINDUNILVR,Mar 2014,29234.0,41.0,24475.0,4759.0,16.0,792,296,5215.0,24.0,3956.0,18.0,71.0,Mar 2014,2014.0,Mar,False
621,HINDUNILVR,Mar 2015,31972.0,18.0,26560.0,5412.0,17.0,1247,322,6320.0,31.0,4376.0,20.0,74.0,Mar 2015,2015.0,Mar,False
622,HINDUNILVR,Mar 2016,32186.0,17.0,26276.0,5910.0,18.0,486,353,6026.0,31.0,4151.0,19.0,83.0,Mar 2016,2016.0,Mar,False
623,HINDUNILVR,Mar 2017,33162.0,35.0,26834.0,6328.0,19.0,606,432,6467.0,31.0,4490.0,21.0,82.0,Mar 2017,2017.0,Mar,False
624,HINDUNILVR,Mar 2018,35545.0,26.0,28046.0,7499.0,21.0,353,520,7306.0,28.0,5227.0,24.0,83.0,Mar 2018,2018.0,Mar,False
625,HINDUNILVR,Mar 2019,39310.0,33.0,30430.0,8880.0,23.0,322,565,8604.0,30.0,6060.0,28.0,78.0,Mar 2019,2019.0,Mar,False
626,HINDUNILVR,Mar 2020,39783.0,118.0,29922.0,9861.0,25.0,424,1002,9165.0,26.0,6756.0,31.0,80.0,Mar 2020,2020.0,Mar,False
627,HINDUNILVR,Mar 2021,47028.0,117.0,35402.0,11626.0,25.0,170,1074,10605.0,25.0,7999.0,34.0,119.0,Mar 2021,2021.0,Mar,False
628,HINDUNILVR,Mar 2022,52446.0,106.0,39589.0,12857.0,25.0,219,1091,11879.0,25.0,8892.0,38.0,90.0,Mar 2022,2022.0,Mar,False
629,HINDUNILVR,Mar 2023,60580.0,114.0,46433.0,14147.0,23.0,448,1137,13344.0,24.0,10143.0,43.0,91.0,Mar 2023,2023.0,Mar,False
630,HINDUNILVR,Mar 2024,61896.0,334.0,47237.0,14659.0,24.0,817,1216,13926.0,26.0,10282.0,44.0,96.0,Mar 2024,2024.0,Mar,False
631,HINDUNILVR,TTM,62661.0,420.0,47902.0,14759.0,24.0,1461,1328,14472.0,,10757.0,46.0,,TTM,,,True
632,ICICIBANK,Mar 2013,44885.0,28285.0,31684.0,-15085.0,-34.0,29320,625,13610.0,26.0,10130.0,15.0,24.0,Mar 2013,2013.0,Mar,False
633,ICICIBANK,Mar 2014,49479.0,29711.0,32852.0,-13084.0,-26.0,30085,719,16282.0,28.0,11677.0,17.0,24.0,Mar 2014,2014.0,Mar,False
634,ICICIBANK,Mar 2015,54964.0,32318.0,38766.0,-16120.0,-29.0,35252,798,18334.0,29.0,12942.0,19.0,24.0,Mar 2015,2015.0,Mar,False
635,ICICIBANK,Mar 2016,59294.0,33996.0,52252.0,-26955.0,-45.0,42102,843,14304.0,24.0,10927.0,16.0,29.0,Mar 2016,2016.0,Mar,False
636,ICICIBANK,Mar 2017,60940.0,34836.0,63841.0,-37737.0,-62.0,52458,912,13809.0,18.0,11340.0,16.0,14.0,Mar 2017,2017.0,Mar,False
637,ICICIBANK,Mar 2018,62162.0,34262.0,72806.0,-44906.0,-72.0,56807,922,10978.0,17.0,9100.0,12.0,12.0,Mar 2018,2018.0,Mar,False
638,ICICIBANK,Mar 2019,71982.0,39178.0,83775.0,-50971.0,-71.0,59325,946,7408.0,23.0,5689.0,7.0,15.0,Mar 2019,2019.0,Mar,False
639,ICICIBANK,Mar 2020,84836.0,44666.0,85361.0,-45190.0,-53.0,64950,1171,18589.0,40.0,11225.0,15.0,0.0,Mar 2020,2020.0,Mar,False
640,ICICIBANK,Mar 2021,89163.0,42659.0,91309.0,-44805.0,-50.0,72174,1340,26028.0,22.0,20364.0,27.0,8.0,Mar 2021,2021.0,Mar,False
641,ICICIBANK,Mar 2022,95407.0,41167.0,80798.0,-26558.0,-28.0,62129,1330,34241.0,25.0,26538.0,36.0,14.0,Mar 2022,2022.0,Mar,False
642,ICICIBANK,Mar 2023,121067.0,50543.0,87864.0,-17341.0,-14.0,65112,1515,46256.0,26.0,35461.0,49.0,16.0,Mar 2023,2023.0,Mar,False
643,ICICIBANK,Mar 2024,159516.0,74108.0,99560.0,-14152.0,-9.0,76522,1935,60434.0,26.0,46081.0,63.0,16.0,Mar 2024,2024.0,Mar,False
644,ICICIBANK,TTM,180551.0,86404.0,125722.0,-31575.0,-17.0,101817,0,70242.0,,52416.0,70.0,,TTM,,,True
645,ICICIGI,Mar 2013,4012.0,8.0,4191.0,-178.0,-4.0,586,49,351.0,0.0,353.0,8.0,0.0,Mar 2013,2013.0,Mar,False
646,ICICIGI,Mar 2014,4352.0,9.0,4578.0,-225.0,-5.0,817,50,533.0,3.0,520.0,12.0,0.0,Mar 2014,2014.0,Mar,False
647,ICICIGI,Mar 2015,4234.0,12.0,4456.0,-221.0,-5.0,992,54,705.0,17.0,585.0,13.0,15.0,Mar 2015,2015.0,Mar,False
648,ICICIGI,Mar 2016,6033.0,0.0,5269.0,764.0,13.0,0,57,708.0,28.0,507.0,11.0,26.0,Mar 2016,2016.0,Mar,False
649,ICICIGI,Mar 2017,7520.0,0.0,6601.0,919.0,12.0,-2,7,910.0,23.0,702.0,16.0,22.0,Mar 2017,2017.0,Mar,False
650,ICICIGI,Mar 2018,6912.0,59.0,7174.0,-262.0,-4.0,1569,51,1196.0,28.0,862.0,19.0,17.0,Mar 2018,2018.0,Mar,False
651,ICICIGI,Mar 2019,11163.0,70.0,9494.0,1669.0,15.0,-2,0,1598.0,34.0,1049.0,23.0,26.0,Mar 2019,2019.0,Mar,False
652,ICICIGI,Mar 2020,11517.0,0.0,9745.0,1772.0,15.0,15,90,1697.0,30.0,1194.0,26.0,13.0,Mar 2020,2020.0,Mar,False
653,ICICIGI,Mar 2021,12161.0,0.0,10090.0,2072.0,17.0,12,130,1954.0,25.0,1473.0,32.0,25.0,Mar 2021,2021.0,Mar,False
654,ICICIGI,Mar 2022,16026.0,0.0,15010.0,1016.0,6.0,809,141,1684.0,24.0,1271.0,26.0,35.0,Mar 2022,2022.0,Mar,False
655,ICICIGI,Mar 2023,17876.0,0.0,16612.0,1264.0,7.0,991,142,2113.0,18.0,1729.0,35.0,31.0,Mar 2023,2023.0,Mar,False
656,ICICIGI,Mar 2024,20487.0,0.0,17910.0,2577.0,13.0,112,134,2555.0,25.0,1919.0,39.0,28.0,Mar 2024,2024.0,Mar,False
657,ICICIGI,TTM,23301.0,0.0,19938.0,3363.0,14.0,-12,0,3351.0,,2518.0,51.0,,TTM,,,True
658,ICICIPRULI,Mar 2013,20025.0,14.0,19280.0,745.0,4.0,900,41,1591.0,5.0,1515.0,11.0,32.0,Mar 2013,2013.0,Mar,False
659,ICICIPRULI,Mar 2014,21888.0,15.0,20384.0,1504.0,7.0,129,47,1572.0,1.0,1561.0,11.0,70.0,Mar 2014,2014.0,Mar,False
660,ICICIPRULI,Mar 2015,34453.0,17.0,32798.0,1655.0,5.0,43,40,1642.0,0.0,1640.0,11.0,51.0,Mar 2015,2015.0,Mar,False
661,ICICIPRULI,Mar 2016,20849.0,0.0,19008.0,1842.0,9.0,0,0,1842.0,10.0,1650.0,12.0,73.0,Mar 2016,2016.0,Mar,False
662,ICICIPRULI,Mar 2017,37816.0,15.0,36010.0,1806.0,5.0,130,58,1863.0,10.0,1682.0,12.0,63.0,Mar 2017,2017.0,Mar,False
663,ICICIPRULI,Mar 2018,38832.0,20.0,37062.0,1771.0,5.0,132,44,1839.0,12.0,1619.0,11.0,59.0,Mar 2018,2018.0,Mar,False
664,ICICIPRULI,Mar 2019,41463.0,23.0,40922.0,541.0,1.0,813,57,1274.0,11.0,1139.0,8.0,40.0,Mar 2019,2019.0,Mar,False
665,ICICIPRULI,Mar 2020,21025.0,0.0,21344.0,-319.0,-2.0,1578,61,1198.0,11.0,1067.0,7.0,11.0,Mar 2020,2020.0,Mar,False
666,ICICIPRULI,Mar 2021,83182.0,0.0,83572.0,-390.0,0.0,1669,60,1219.0,22.0,956.0,7.0,30.0,Mar 2021,2021.0,Mar,False
667,ICICIPRULI,Mar 2022,63564.0,0.0,65728.0,-2163.0,-3.0,3191,67,961.0,21.0,759.0,5.0,10.0,Mar 2022,2022.0,Mar,False
668,ICICIPRULI,Mar 2023,50478.0,0.0,52235.0,-1757.0,-3.0,2925,84,1085.0,25.0,813.0,6.0,11.0,Mar 2023,2023.0,Mar,False
669,ICICIPRULI,Mar 2024,90307.0,0.0,92136.0,-1829.0,-2.0,2970,113,1028.0,17.0,851.0,6.0,10.0,Mar 2024,2024.0,Mar,False
670,ICICIPRULI,TTM,77572.0,0.0,77251.0,321.0,0.0,933,0,1254.0,,974.0,7.0,,TTM,,,True
697,INDUSINDBK,Mar 2013,6983.0,4750.0,1947.0,286.0,4.0,1363,73,1576.0,33.0,1061.0,20.0,15.0,Mar 2013,2013.0,Mar,False
698,INDUSINDBK,Mar 2014,8254.0,5363.0,2555.0,335.0,4.0,1891,98,2128.0,34.0,1408.0,27.0,13.0,Mar 2014,2014.0,Mar,False
699,INDUSINDBK,Mar 2015,9692.0,6272.0,3133.0,288.0,3.0,2548,127,2709.0,34.0,1794.0,34.0,12.0,Mar 2015,2015.0,Mar,False
700,INDUSINDBK,Mar 2016,11872.0,7355.0,4188.0,329.0,3.0,3297,157,3469.0,34.0,2286.0,38.0,12.0,Mar 2016,2016.0,Mar,False
701,INDUSINDBK,Mar 2017,14406.0,8343.0,5684.0,379.0,3.0,4171,191,4360.0,34.0,2868.0,48.0,13.0,Mar 2017,2017.0,Mar,False
702,INDUSINDBK,Mar 2018,17281.0,9783.0,6555.0,942.0,5.0,4750,212,5481.0,34.0,3606.0,60.0,12.0,Mar 2018,2018.0,Mar,False
703,INDUSINDBK,Mar 2019,22261.0,13415.0,9283.0,-437.0,-2.0,5647,229,4981.0,34.0,3301.0,55.0,14.0,Mar 2019,2019.0,Mar,False
704,INDUSINDBK,Mar 2020,28783.0,16724.0,12611.0,-553.0,-2.0,6951,278,6121.0,28.0,4418.0,64.0,0.0,Mar 2020,2020.0,Mar,False
705,INDUSINDBK,Mar 2021,29000.0,15472.0,15997.0,-2469.0,-9.0,6559,305,3784.0,25.0,2836.0,37.0,14.0,Mar 2021,2021.0,Mar,False
706,INDUSINDBK,Mar 2022,30822.0,15822.0,15840.0,-839.0,-3.0,7334,321,6174.0,25.0,4611.0,60.0,14.0,Mar 2022,2022.0,Mar,False
707,INDUSINDBK,Mar 2023,36368.0,18776.0,15525.0,2067.0,6.0,8166,373,9860.0,25.0,7390.0,95.0,15.0,Mar 2023,2023.0,Mar,False
708,INDUSINDBK,Mar 2024,45748.0,25132.0,17638.0,2978.0,7.0,9388,425,11942.0,25.0,8950.0,115.0,14.0,Mar 2024,2024.0,Mar,False
709,INDUSINDBK,TTM,49004.0,27577.0,20104.0,1323.0,3.0,9521,0,10844.0,,8122.0,104.0,,TTM,,,True
710,INFY,Mar 2013,40352.0,28814.0,11538.0,29.0,2365.0,5,1099,12799.0,26.0,9429.0,21.0,25.0,Mar 2013,2013.0,Mar,False
711,INFY,Mar 2014,50133.0,36743.0,13390.0,27.0,2664.0,9,1317,14728.0,28.0,10656.0,23.0,34.0,Mar 2014,2014.0,Mar,False
712,INFY,Mar 2015,53319.0,38436.0,14883.0,28.0,3430.0,12,1017,17284.0,28.0,12372.0,27.0,55.0,Mar 2015,2015.0,Mar,False
713,INFY,Mar 2016,62441.0,45362.0,17079.0,27.0,3120.0,0,1459,18740.0,28.0,13489.0,29.0,41.0,Mar 2016,2016.0,Mar,False
714,INFY,Mar 2017,68484.0,49880.0,18604.0,27.0,3050.0,0,1703,19951.0,28.0,14353.0,31.0,41.0,Mar 2017,2017.0,Mar,False
715,INFY,Mar 2018,70522.0,51700.0,18822.0,27.0,3311.0,0,1863,20270.0,21.0,16029.0,37.0,59.0,Mar 2018,2018.0,Mar,False
716,INFY,Mar 2019,82675.0,62505.0,20170.0,24.0,2882.0,0,2011,21041.0,27.0,15410.0,35.0,60.0,Mar 2019,2019.0,Mar,False
717,INFY,Mar 2020,90791.0,68524.0,22267.0,25.0,2803.0,170,2893,22007.0,24.0,16639.0,39.0,45.0,Mar 2020,2020.0,Mar,False
718,INFY,Mar 2021,100472.0,72583.0,27889.0,28.0,2201.0,195,3267,26628.0,27.0,19423.0,45.0,59.0,Mar 2021,2021.0,Mar,False
719,INFY,Mar 2022,121641.0,90150.0,31491.0,26.0,2295.0,200,3476,30110.0,26.0,22146.0,53.0,59.0,Mar 2022,2022.0,Mar,False
720,INFY,Mar 2023,146767.0,111637.0,35130.0,24.0,2701.0,284,4225,33322.0,28.0,24108.0,58.0,73.0,Mar 2023,2023.0,Mar,False
721,INFY,Mar 2024,153670.0,117245.0,36425.0,24.0,4711.0,470,4678,35988.0,27.0,26248.0,63.0,,Mar 2024,2024.0,Mar,False
722,INFY,TTM,159988.0,121843.0,38145.0,24.0,5138.0,424,4675,38184.0,,27687.0,67.0,,TTM,,,True
723,IOC,Mar 2013,461780.0,447919.0,13861.0,3.0,3499.0,7164,5692,4504.0,19.0,3627.0,3.0,36.0,Mar 2013,2013.0,Mar,False
724,IOC,Mar 2014,488345.0,471123.0,17222.0,4.0,5064.0,5948,6360,9978.0,30.0,6967.0,5.0,30.0,Mar 2014,2014.0,Mar,False
725,IOC,Mar 2015,449507.0,438932.0,10575.0,2.0,5860.0,4201,5219,7014.0,31.0,4872.0,3.0,33.0,Mar 2015,2015.0,Mar,False
726,IOC,Mar 2016,346045.0,324007.0,22038.0,6.0,5219.0,3487,5698,18072.0,31.0,12413.0,8.0,28.0,Mar 2016,2016.0,Mar,False
727,IOC,Mar 2017,355379.0,321230.0,34149.0,10.0,4356.0,3743,6806,27956.0,27.0,20385.0,14.0,45.0,Mar 2017,2017.0,Mar,False
728,IOC,Mar 2018,421492.0,379834.0,41658.0,10.0,4331.0,3875,7664,34450.0,34.0,22626.0,15.0,90.0,Mar 2018,2018.0,Mar,False
729,IOC,Mar 2019,528158.0,492896.0,35262.0,7.0,4097.0,4925,8506,25927.0,33.0,17274.0,12.0,49.0,Mar 2019,2019.0,Mar,False
730,IOC,Mar 2020,483763.0,467710.0,16053.0,3.0,-7165.0,5792,10273,-7177.0,-74.0,-1876.0,-1.0,-437.0,Mar 2020,2020.0,Mar,False
731,IOC,Mar 2021,363950.0,324021.0,39929.0,11.0,4696.0,2933,10941,30751.0,29.0,21762.0,15.0,51.0,Mar 2021,2021.0,Mar,False
732,IOC,Mar 2022,589321.0,541563.0,47758.0,8.0,4332.0,5454,12348,34289.0,25.0,25727.0,18.0,46.0,Mar 2022,2022.0,Mar,False
733,IOC,Mar 2023,841756.0,811073.0,30683.0,4.0,5124.0,7588,13181,15038.0,22.0,11704.0,7.0,42.0,Mar 2023,2023.0,Mar,False
734,IOC,Mar 2024,776352.0,700706.0,75646.0,10.0,5389.0,7881,15866,57288.0,25.0,43161.0,30.0,40.0,Mar 2024,2024.0,Mar,False
735,IOC,TTM,761485.0,728555.0,32930.0,4.0,7285.0,9231,16546,14438.0,,10909.0,8.0,,TTM,,,True
736,IRCTC,Mar 2015,1059.0,907.0,152.0,14.0,82.0,0,20,214.0,39.0,131.0,13.0,20.0,Mar 2015,2015.0,Mar,False
737,IRCTC,Mar 2016,1367.0,1176.0,190.0,14.0,139.0,0,21,309.0,39.0,189.0,19.0,40.0,Mar 2016,2016.0,Mar,False
738,IRCTC,Mar 2017,1520.0,1206.0,314.0,21.0,67.0,3,22,355.0,35.0,229.0,11.0,49.0,Mar 2017,2017.0,Mar,False
739,IRCTC,Mar 2018,1466.0,1192.0,274.0,19.0,99.0,3,24,346.0,36.0,221.0,11.0,21.0,Mar 2018,2018.0,Mar,False
740,IRCTC,Mar 2019,1870.0,1487.0,383.0,20.0,126.0,2,29,479.0,36.0,309.0,4.0,98.0,Mar 2019,2019.0,Mar,False
741,IRCTC,Mar 2020,2264.0,1562.0,703.0,31.0,77.0,10,40,730.0,30.0,513.0,6.0,39.0,Mar 2020,2020.0,Mar,False
742,IRCTC,Mar 2021,777.0,589.0,188.0,24.0,124.0,8,46,258.0,27.0,187.0,2.0,43.0,Mar 2021,2021.0,Mar,False
743,IRCTC,Mar 2022,1879.0,1005.0,874.0,47.0,72.0,11,49,885.0,26.0,660.0,8.0,42.0,Mar 2022,2022.0,Mar,False
744,IRCTC,Mar 2023,3541.0,2265.0,1276.0,36.0,148.0,16,54,1354.0,26.0,1006.0,13.0,44.0,Mar 2023,2023.0,Mar,False
745,IRCTC,Mar 2024,4270.0,2804.0,1466.0,34.0,106.0,19,57,1496.0,26.0,1111.0,14.0,47.0,Mar 2024,2024.0,Mar,False
746,IRCTC,TTM,4455.0,2950.0,1505.0,34.0,185.0,16,56,1617.0,,1200.0,15.0,,TTM,,,True
747,IRFC,Mar 2013,5550.0,22.0,5528.0,100.0,2.0,4075,0,1454.0,64.0,522.0,222.0,21.0,Mar 2013,2013.0,Mar,False
748,IRFC,Mar 2014,6197.0,19.0,6178.0,100.0,1.0,4607,0,1572.0,55.0,701.0,209.0,6.0,Mar 2014,2014.0,Mar,False
749,IRFC,Mar 2015,6939.0,34.0,6905.0,100.0,1.0,4992,0,1914.0,60.0,758.0,212.0,20.0,Mar 2015,2015.0,Mar,False
750,IRFC,Mar 2016,7507.0,38.0,7468.0,99.0,1.0,5519,0,1950.0,56.0,849.0,188.0,40.0,Mar 2016,2016.0,Mar,False
751,IRFC,Mar 2017,9047.0,26.0,9021.0,100.0,0.0,6888,0,2133.0,56.0,934.0,143.0,40.0,Mar 2017,2017.0,Mar,False
752,IRFC,Mar 2018,9267.0,38.0,9229.0,100.0,1.0,6638,0,2592.0,21.0,2055.0,3.0,18.0,Mar 2018,2018.0,Mar,False
753,IRFC,Mar 2019,11134.0,48.0,11085.0,100.0,0.0,8183,0,2902.0,22.0,2255.0,2.0,18.0,Mar 2019,2019.0,Mar,False
754,IRFC,Mar 2020,13421.0,66.0,13355.0,100.0,0.0,10163,0,3192.0,0.0,3192.0,3.0,0.0,Mar 2020,2020.0,Mar,False
755,IRFC,Mar 2021,15771.0,113.0,15657.0,99.0,0.0,11237,4,4416.0,0.0,4416.0,3.0,31.0,Mar 2021,2021.0,Mar,False
756,IRFC,Mar 2022,20299.0,123.0,20177.0,99.0,2.0,14075,14,6090.0,0.0,6090.0,5.0,30.0,Mar 2022,2022.0,Mar,False
757,IRFC,Mar 2023,23722.0,134.0,23588.0,99.0,41.0,17447,14,6167.0,0.0,6167.0,5.0,32.0,Mar 2023,2023.0,Mar,False
758,IRFC,Mar 2024,26645.0,133.0,26513.0,100.0,10.0,20101,9,6412.0,0.0,6412.0,5.0,31.0,Mar 2024,2024.0,Mar,False
759,IRFC,TTM,26902.0,144.0,26758.0,99.0,8.0,20223,6,6537.0,,6537.0,5.0,,TTM,,,True
760,ITC,Mar 2013,31618.0,20398.0,11221.0,35.0,852.0,108,859,11106.0,31.0,7704.0,6.0,55.0,Mar 2013,2013.0,Mar,False
761,ITC,Mar 2014,35306.0,22227.0,13080.0,37.0,966.0,29,965,13052.0,31.0,9001.0,7.0,54.0,Mar 2014,2014.0,Mar,False
762,ITC,Mar 2015,38817.0,24566.0,14252.0,37.0,1229.0,91,1028,14362.0,32.0,9779.0,8.0,52.0,Mar 2015,2015.0,Mar,False
763,ITC,Mar 2016,39192.0,24661.0,14531.0,37.0,1483.0,78,1077,14859.0,36.0,9501.0,8.0,73.0,Mar 2016,2016.0,Mar,False
764,ITC,Mar 2017,42768.0,27298.0,15470.0,36.0,1759.0,49,1153,16026.0,35.0,10477.0,8.0,56.0,Mar 2017,2017.0,Mar,False
765,ITC,Mar 2018,43449.0,26928.0,16521.0,38.0,2240.0,115,1236,17409.0,34.0,11493.0,9.0,56.0,Mar 2018,2018.0,Mar,False
